0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
77.84230802006398,59.72710434013205,59.529686892228376,59.51687243305587,59.46778758670108,59.487689096556124,59.773322673621784,59.73900210397889,59.82251016422979,59.8819755819207,60.154367567362826,60.07943095866863,59.97981334866452,59.72832886752723,59.53460205042585,59.17756480182951,59.09064961925018,58.87866152708255,58.29317208433783,58.28693815314527,58.05704833620593,58.08067364775351,58.393006355552636,59.23344552749534,59.42065300410967,58.836604907669205,58.61639911577825,58.7272400437403,59.066537814176634,59.34923442459775,60.02438637836974,60.278523818502144,60.6619871055236,60.99195166206692,61.287120672764075,61.39477314615405,61.53652985567523,61.54189405167182,61.57060065414664,61.525754703994906,61.91836062275173,62.13110116389971,62.04809425649339,62.2756343289054,62.314404103166176,62.33955163278367,62.36598935079751,62.13709799233653,61.92884880774235
74.38173664327738,56.500354811706316,56.38519123870454,56.32590446540306,56.41666140259585,56.47485499545217,56.70235226522447,56.70496792987511,56.722314583601424,56.73214780213494,56.95139609581927,56.897199503914166,56.75439122511402,56.54409597230072,56.295910338050334,55.92361426399811,55.76125895808652,55.59402683607402,55.01716022239715,55.02607885706684,54.831279660765496,54.85571142015278,55.225218021710624,56.02638917724056,56.3016761201167,55.807559930246555,55.63047409524913,55.78450973785084,56.142980975998995,56.47081313605622,57.23475069968245,57.52247505715055,57.94882712658071,58.29193239324071,58.603639971457824,58.74299753824208,58.91024863287326,59.014278577412334,59.08134527548874,59.0912175741102,59.4465666473988,59.66164702833116,59.661858015600686,59.9460359083655,60.02877422351543,60.08572289745046,60.09173658609332,59.891228838299064,59.681975742065134
71.70050281638206,53.92280644492942,53.914610839133516,53.814487420208124,54.019068053708175,54.167862274249835,54.30026512274399,54.33614300411791,54.313324613092334,54.30006655576469,54.46254214572083,54.452917334466456,54.2725270954038,54.148873138776956,53.876033718621,53.52914988494366,53.30974628311593,53.21367327860753,52.664936763068496,52.677623882900015,52.55014505368791,52.603353166694234,53.036534930230076,53.78267889593417,54.07978925603751,53.62274923339483,53.46396436280947,53.62126875555577,53.95614197852022,54.28748534160184,55.05269226524403,55.363919304935955,55.80690679301448,56.135805463643365,56.43998819891319,56.57452370762084,56.740051120646356,56.9094977942487,56.98202645287961,57.04027513233883,57.32207190253699,57.507379003287625,57.61355110804803,57.93228499599485,58.052251319852445,58.137595223123405,58.121452505159944,57.94923323505374,57.770670503572255
70.3499202138223,52.58627947608635,52.689657958248524,52.56147146404319,52.85361793747962,53.1276140201135,53.15325427740775,53.211847573180705,53.20104340806679,53.192873583766165,53.322737544743035,53.36187309847039,53.161072960586296,53.11162746081523,52.853896983061,52.56110631125589,52.32754344933866,52.29746021420219,51.76033734876249,51.74177435956424,51.66969536151297,51.747967457671066,52.217847923516544,52.88272721362749,53.09079136255108,52.57943943663038,52.39250834562989,52.50772082799249,52.777088129258985,53.07283075675184,53.73798802632535,54.05699678088053,54.49253012715055,54.79863523800992,55.08119131219141,55.18937093052681,55.3400359788781,55.53711368552794,55.59785291152551,55.69619718442802,55.9078461213679,56.056915059181485,56.263644255728195,56.58411842579686,56.7222834887952,56.83511185788247,56.80209834503018,56.65051785869917,56.523502744476616
70.25881209126464,52.479166758480325,52.66977145034865,52.53138834073914,52.87742564868288,53.27860549671829,53.21983963399167,53.29339769248191,53.341930737608315,53.36048556177591,53.48579768638296,53.56045247692041,53.36648212999304,53.34934615865735,53.13972199530473,52.9101643828492,52.70329788381677,52.70907978507508,52.16554864146198,52.0800104376603,52.02636184516999,52.112750285995,52.581852142582164,53.14588529698592,53.17861449078018,52.53628931950275,52.27878301806243,52.31642070506754,52.49700176451111,52.73112739304766,53.21805602019164,53.52026014047688,53.92613342388803,54.21464265868105,54.47152307638882,54.54882776709962,54.68337595873248,54.874516273410606,54.920255375996916,55.04563191298395,55.21375755947569,55.34475503618949,55.61851476088927,55.90904368914395,56.046437374585814,56.189946108122435,56.15047158077646,56.007718797665,55.928414162019436
70.98879825042748,53.1744931670741,53.39841286168634,53.27328805039903,53.62304728626529,54.11601513847944,54.020806120244856,54.10982354364046,54.23369786452248,54.28650233512517,54.42193850454917,54.50558697871732,54.34848308750718,54.3298652061227,54.186364127643145,54.00973530334643,53.843229037304305,53.855427083643015,53.31967216762315,53.160204608192466,53.09229915972022,53.18064230122842,53.63645608984696,54.10887581676451,53.954672162138785,53.17525642314635,52.834225803964934,52.78077864922533,52.87846272255737,53.04252468219824,53.32276257003786,53.57731635004409,53.93507869478502,54.21370101134692,54.44827438439405,54.49753762200731,54.61913299470748,54.78255347116759,54.813099137135545,54.94498654764398,55.100694321718926,55.242181815620256,55.531421688792875,55.772581414517994,55.900434139225474,56.078006599787955,56.048882127794975,55.901951594993676,55.84981716540151
72.00732857438715,54.09155486166587,54.27785606007601,54.18706463598995,54.48274677936011,55.01057166189087,54.92515701481077,55.033522324636806,55.21304592120315,55.29144205844119,55.43614551347515,55.49631830572586,55.395162033776465,55.35978839472818,55.286575925671116,55.14486291967498,55.004201934337665,55.01267334851054,54.53557083840746,54.3375708042939,54.25225076803715,54.363997364547544,54.8379720425167,55.262078543249714,55.00112691506024,54.15100245818089,53.753917627026276,53.62394510819677,53.670851293821464,53.77145794850706,53.864416298361895,54.04622456306237,54.34571023664359,54.624495161684635,54.848196390583816,54.87573174961377,54.98432568769463,55.10486646764553,55.11694489099034,55.23029303124693,55.400437655992555,55.574090242509946,55.826829549421575,56.012796593170535,56.136133236323815,56.34448226455105,56.34502594844065,56.182567870200636,56.134273695688236
72.888552807645,54.75236437864748,54.83487527481685,54.78438175510935,54.985949081493814,55.490094935626665,55.436861081395726,55.56368430215995,55.7637208223091,55.85424173711662,55.99916664073703,56.01102670527398,55.96091953160064,55.90300121431667,55.883396862695314,55.76594779951794,55.634241827909335,55.639788350999424,55.265731056297376,55.09927709471851,55.029611398903334,55.210175900270734,55.75181790453461,56.184029861113956,55.95845873494599,55.1209658980311,54.71843550964955,54.552403189923204,54.5927126658235,54.65264105216658,54.60622868493944,54.71204656675487,54.95851960769411,55.25452665009527,55.485613530676204,55.50745753587262,55.59792819893147,55.660573253750236,55.65313133750659,55.72945573062032,55.932822473797664,56.143663904554785,56.328794093889954,56.46387471660231,56.59553092913973,56.82509870676033,56.86756591069844,56.68197716323082,56.61958361270394
73.40672066381426,54.9713601279027,54.90799595268263,54.877544620449015,54.98686724930278,55.412982226823075,55.390161607946126,55.53631757240339,55.73652829158287,55.83677874770376,55.96986163452337,55.9297023949543,55.897245403340186,55.818760367044334,55.80542445463291,55.71536144917831,55.60832234714976,55.60031732245098,55.29733172895019,55.24823226856035,55.2362251698786,55.52954842296593,56.160129500899785,56.64120991365638,56.57675021287364,55.79515794418214,55.4221965850653,55.27187511483263,55.33865304241437,55.40540547926982,55.271303595134285,55.322753465683356,55.536431978600156,55.863153784042765,56.112102147245125,56.15104993462394,56.21440772376903,56.21047155914662,56.1923495468763,56.23071980229377,56.47239225320655,56.70728013321722,56.83085368208606,56.927543203960035,57.076132126143015,57.31387332510261,57.39841338952884,57.18496866152797,57.10353277840352
73.53280773422857,54.86947349351114,54.656408904269,54.60137492243575,54.65717484464284,54.958122638801555,54.961082187815784,55.133974589217914,55.33341750646174,55.45338590690042,55.562070374954466,55.49021150605832,55.43078104227847,55.34836398921119,55.284467095189754,55.22957524791941,55.20440383967056,55.160846195185655,54.82400625042033,54.96047298819665,55.0226529370069,55.44243979166525,56.13875777728123,56.68374583740792,56.822259056279876,56.08715968833283,55.73747752282055,55.642328789880075,55.73479260959385,55.86721477212763,55.679466527691204,55.70382342066772,55.902472044462776,56.24742982856855,56.50124516568897,56.566085566431525,56.58815597153906,56.52043910424599,56.5011842727962,56.51483365468318,56.77870917014996,57.010813618184095,57.10897642037466,57.18049007832015,57.340659878994884,57.56608043814776,57.68393076738053,57.43616920214605,57.34747570093023
